"datetime	do_perc	temp_c"
"1/23/2019 4:00	9.39	8.8"
"1/23/2019 4:15	9.4	8.76"
"1/23/2019 4:30	9.4	8.74"
"1/23/2019 4:45	9.4	8.7"
"1/23/2019 5:00	9.4	8.66"
"1/23/2019 5:15	9.4	8.64"
"1/23/2019 5:30	9.42	8.6"
"1/23/2019 5:45	9.41	8.56"
"1/23/2019 6:00	9.42	8.52"
"1/23/2019 6:15	9.41	8.5"
"1/23/2019 6:30	9.43	8.46"
"1/23/2019 6:45	9.43	8.44"
"1/23/2019 7:00	9.45	8.4"
"1/23/2019 7:15	9.44	8.36"
"1/23/2019 7:30	9.46	8.34"
"1/23/2019 7:45	9.43	8.3"
"1/23/2019 8:00	9.45	8.28"
"1/23/2019 8:15	9.46	8.24"
"1/23/2019 8:30	9.48	8.22"
"1/23/2019 8:45	9.49	8.2"
"1/23/2019 9:00	9.48	8.2"
"1/23/2019 9:15	9.48	8.2"
"1/23/2019 9:30	9.46	8.22"
"1/23/2019 9:45	9.51	8.24"
"1/23/2019 10:00	9.52	8.26"
"1/23/2019 10:15	9.52	8.3"
"1/23/2019 10:30	9.53	8.36"
"1/23/2019 10:45	9.53	8.4"
"1/23/2019 11:00	9.52	8.46"
"1/23/2019 11:15	9.55	8.52"
"1/23/2019 11:30	9.58	8.56"
"1/23/2019 11:45	9.6	8.62"
"1/23/2019 12:00	9.6	8.66"
"1/23/2019 12:15	9.62	8.72"
"1/23/2019 12:30	9.62	8.78"
"1/23/2019 12:45	9.6	8.84"
"1/23/2019 13:00	9.61	8.9"
"1/23/2019 13:15	9.64	8.94"
"1/23/2019 13:30	9.64	9"
"1/23/2019 13:45	9.61	9.04"
"1/23/2019 14:00	9.6	9.08"
"1/23/2019 14:15	9.59	9.12"
"1/23/2019 14:30	9.6	9.16"
"1/23/2019 14:45	9.59	9.18"
"1/23/2019 15:00	9.59	9.2"
"1/23/2019 15:15	9.59	9.22"
"1/23/2019 15:30	9.56	9.24"
"1/23/2019 15:45	9.56	9.24"
"1/23/2019 16:00	9.56	9.22"
"1/23/2019 16:15	9.55	9.2"
"1/23/2019 16:30	9.54	9.18"
"1/23/2019 16:45	9.52	9.14"
"1/23/2019 17:00	9.51	9.1"
"1/23/2019 17:15	9.45	9.06"
"1/23/2019 17:30	9.45	9.02"
"1/23/2019 17:45	9.46	8.96"
"1/23/2019 18:00	9.52	8.9"
"1/23/2019 18:15	9.49	8.84"
"1/23/2019 18:30	9.43	8.82"
"1/23/2019 18:45	9.39	8.8"
"1/23/2019 19:00	9.34	8.78"
"1/23/2019 19:15	9.35	8.76"
"1/23/2019 19:30	9.29	8.76"
"1/23/2019 19:45	9.26	8.76"
"1/23/2019 20:00	9.26	8.74"
"1/23/2019 20:15	9.3	8.7"
"1/23/2019 20:30	9.28	8.68"
"1/23/2019 20:45	9.21	8.68"
"1/23/2019 21:00	9.3	8.66"
"1/23/2019 21:15	9.24	8.66"
"1/23/2019 21:30	9.18	8.66"
"1/23/2019 21:45	9.18	8.64"
"1/23/2019 22:00	9.21	8.62"
"1/23/2019 22:15	9.33	8.6"
"1/23/2019 22:30	9.33	8.58"
"1/23/2019 22:45	9.39	8.56"
"1/23/2019 23:00	9.42	8.54"
"1/23/2019 23:15	9.43	8.54"
"1/23/2019 23:30	9.44	8.52"
"1/23/2019 23:45	9.43	8.52"
"1/24/2019 0:00	9.42	8.52"
"1/24/2019 0:15	9.39	8.52"
"1/24/2019 0:30	9.39	8.5"
"1/24/2019 0:45	9.36	8.5"
"1/24/2019 1:00	9.37	8.5"
"1/24/2019 1:15	9.32	8.48"
"1/24/2019 1:30	9.29	8.48"
"1/24/2019 1:45	9.27	8.46"
"1/24/2019 2:00	9.26	8.46"
"1/24/2019 2:15	9.24	8.44"
"1/24/2019 2:30	9.23	8.44"
"1/24/2019 2:45	9.19	8.42"
"1/24/2019 3:00	9.18	8.42"
"1/24/2019 3:15	9.12	8.4"
"1/24/2019 3:30	9.11	8.38"
"1/24/2019 3:45	9.07	8.36"
"1/24/2019 4:00	9.06	8.36"
"1/24/2019 4:15	9.03	8.34"
"1/24/2019 4:30	9.03	8.32"
"1/24/2019 4:45	9	8.3"
"1/24/2019 5:00	8.96	8.28"
"1/24/2019 5:15	8.94	8.26"
"1/24/2019 5:30	8.91	8.24"
"1/24/2019 5:45	8.88	8.22"
"1/24/2019 6:00	8.81	8.2"
"1/24/2019 6:15	8.78	8.18"
"1/24/2019 6:30	8.78	8.14"
"1/24/2019 6:45	8.81	8.12"
"1/24/2019 7:00	8.85	8.1"
"1/24/2019 7:15	8.94	8.06"
"1/24/2019 7:30	8.9	8.04"
"1/24/2019 7:45	8.9	8"
"1/24/2019 8:00	8.85	7.98"
"1/24/2019 8:15	8.86	7.96"
"1/24/2019 8:30	8.84	7.94"
"1/24/2019 8:45	8.78	7.94"
"1/24/2019 9:00	8.69	7.92"
"1/24/2019 9:15	8.64	7.92"
"1/24/2019 9:30	8.59	7.94"
"1/24/2019 9:45	8.56	7.98"
"1/24/2019 10:00	8.55	8"
"1/24/2019 10:15	8.52	8.06"
"1/24/2019 10:30	8.54	8.12"
"1/24/2019 10:45	8.66	8.2"
"1/24/2019 11:00	8.66	8.26"
"1/24/2019 11:15	8.63	8.34"
"1/24/2019 11:30	8.65	8.44"
"1/24/2019 11:45	8.68	8.52"
"1/24/2019 12:00	8.73	8.6"
"1/24/2019 12:15	8.72	8.68"
"1/24/2019 12:30	8.7	8.74"
"1/24/2019 12:45	8.73	8.84"
"1/24/2019 13:00	8.68	8.92"
"1/24/2019 13:15	8.62	8.98"
"1/24/2019 13:30	8.69	9.06"
"1/24/2019 13:45	8.65	9.12"
"1/24/2019 14:00	8.69	9.18"
"1/24/2019 14:15	8.88	9.26"
"1/24/2019 14:30	9.03	9.36"
"1/24/2019 14:45	9.23	9.5"
"1/24/2019 15:00	9.2	9.6"
"1/24/2019 15:15	9.25	9.66"
"1/24/2019 15:30	9.21	9.7"
"1/24/2019 15:45	9.18	9.74"
"1/24/2019 16:00	9.23	9.76"
"1/24/2019 16:15	9.25	9.74"
"1/24/2019 16:30	9.22	9.7"
"1/24/2019 16:45	9.19	9.7"
"1/24/2019 17:00	9.14	9.66"
"1/24/2019 17:15	9.08	9.62"
"1/24/2019 17:30	9.02	9.6"
"1/24/2019 17:45	8.92	9.56"
"1/24/2019 18:00	8.78	9.52"
"1/24/2019 18:15	8.64	9.5"
"1/24/2019 18:30	8.55	9.46"
"1/24/2019 18:45	8.45	9.42"
"1/24/2019 19:00	8.42	9.38"
"1/24/2019 19:15	8.44	9.36"
"1/24/2019 19:30	8.4	9.3"
"1/24/2019 19:45	8.34	9.28"
"1/24/2019 20:00	8.25	9.26"
"1/24/2019 20:15	8.21	9.22"
"1/24/2019 20:30	8.18	9.18"
"1/24/2019 20:45	8.22	9.14"
"1/24/2019 21:00	8.27	9.1"
"1/24/2019 21:15	8.31	9.04"
"1/24/2019 21:30	8.29	8.98"
"1/24/2019 21:45	8.29	8.92"
"1/24/2019 22:00	8.28	8.88"
"1/24/2019 22:15	8.27	8.82"
"1/24/2019 22:30	8.21	8.78"
"1/24/2019 22:45	8.16	8.74"
"1/24/2019 23:00	8.11	8.68"
"1/24/2019 23:15	8.02	8.64"
"1/24/2019 23:30	7.95	8.6"
"1/24/2019 23:45	7.91	8.56"
"1/25/2019 0:00	7.87	8.52"
"1/25/2019 0:15	7.83	8.48"
"1/25/2019 0:30	7.96	8.4"
"1/25/2019 0:45	8.07	8.34"
"1/25/2019 1:00	8.09	8.3"
"1/25/2019 1:15	8.05	8.26"
"1/25/2019 1:30	8.01	8.24"
"1/25/2019 1:45	7.89	8.22"
"1/25/2019 2:00	7.77	8.2"
"1/25/2019 2:15	7.68	8.2"
"1/25/2019 2:30	7.53	8.2"
"1/25/2019 2:45	7.39	8.18"
"1/25/2019 3:00	7.27	8.16"
"1/25/2019 3:15	7.26	8.12"
"1/25/2019 3:30	7.26	8.08"
"1/25/2019 3:45	7.2	8.06"
"1/25/2019 4:00	7.15	8.02"
"1/25/2019 4:15	7.13	7.98"
"1/25/2019 4:30	7.12	7.96"
"1/25/2019 4:45	7.1	7.92"
"1/25/2019 5:00	7.06	7.9"
"1/25/2019 5:15	7.06	7.88"
"1/25/2019 5:30	7.1	7.84"
"1/25/2019 5:45	7.19	7.82"
"1/25/2019 6:00	7.32	7.78"
"1/25/2019 6:15	7.38	7.74"
"1/25/2019 6:30	7.45	7.7"
"1/25/2019 6:45	7.53	7.68"
"1/25/2019 7:00	7.48	7.66"
"1/25/2019 7:15	7.45	7.64"
"1/25/2019 7:30	7.44	7.62"
"1/25/2019 7:45	7.37	7.6"
"1/25/2019 8:00	7.31	7.6"
"1/25/2019 8:15	7.25	7.6"
"1/25/2019 8:30	7.23	7.6"
"1/25/2019 8:45	7.22	7.6"
"1/25/2019 9:00	7.14	7.62"
"1/25/2019 9:15	7.11	7.66"
"1/25/2019 9:30	7.09	7.68"
"1/25/2019 9:45	6.97	7.72"
"1/25/2019 10:00	7.07	7.76"
"1/25/2019 10:15	7.11	7.82"
"1/25/2019 10:30	7.13	7.86"
"1/25/2019 10:45	7.03	7.94"
"1/25/2019 11:00	6.96	8"
"1/25/2019 11:15	6.85	8.08"
"1/25/2019 11:30	6.8	8.14"
"1/25/2019 11:45	6.89	8.18"
"1/25/2019 12:00	6.85	8.24"
"1/25/2019 12:15	6.9	8.28"
"1/25/2019 12:30	7.31	8.34"
"1/25/2019 12:45	7.44	8.38"
"1/25/2019 13:00	7.53	8.44"
"1/25/2019 13:15	7.45	8.48"
"1/25/2019 13:30	7.6	8.52"
"1/25/2019 13:45	7.65	8.56"
"1/25/2019 14:00	7.28	8.58"
"1/25/2019 14:15	7.44	8.64"
"1/25/2019 14:30	7.46	8.66"
"1/25/2019 14:45	7.75	8.66"
"1/25/2019 15:00	7.81	8.7"
"1/25/2019 15:15	7.75	8.72"
"1/25/2019 15:30	7.59	8.74"
"1/25/2019 15:45	7.53	8.76"
"1/25/2019 16:00	7.54	8.76"
"1/25/2019 16:15	7.6	8.76"
"1/25/2019 16:30	7.57	8.76"
"1/25/2019 16:45	7.69	8.76"
"1/25/2019 17:00	7.66	8.74"
"1/25/2019 17:15	7.37	8.74"
"1/25/2019 17:30	7.34	8.74"
"1/25/2019 17:45	7.38	8.74"
"1/25/2019 18:00	7.41	8.74"
"1/25/2019 18:15	7.45	8.74"
"1/25/2019 18:30	7.17	8.74"
"1/25/2019 18:45	7.33	8.74"
"1/25/2019 19:00	7.33	8.74"
"1/25/2019 19:15	7.25	8.72"
"1/25/2019 19:30	7.16	8.72"
"1/25/2019 19:45	7.14	8.72"
"1/25/2019 20:00	7.01	8.72"
"1/25/2019 20:15	6.93	8.72"
"1/25/2019 20:30	6.66	8.72"
"1/25/2019 20:45	6.69	8.72"
"1/25/2019 21:00	6.7	8.72"
"1/25/2019 21:15	6.52	8.72"
"1/25/2019 21:30	6.3	8.72"
"1/25/2019 21:45	6.37	8.72"
"1/25/2019 22:00	6.37	8.72"
"1/25/2019 22:15	6.42	8.72"
"1/25/2019 22:30	6.46	8.72"
"1/25/2019 22:45	6.56	8.72"
"1/25/2019 23:00	6.48	8.72"
"1/25/2019 23:15	6.36	8.72"
"1/25/2019 23:30	6.36	8.72"
"1/25/2019 23:45	6.33	8.72"
"1/26/2019 0:00	6.39	8.72"
"1/26/2019 0:15	6.45	8.7"
"1/26/2019 0:30	6.83	8.7"
"1/26/2019 0:45	7.1	8.66"
"1/26/2019 1:00	7.18	8.66"
"1/26/2019 1:15	6.97	8.62"
"1/26/2019 1:30	6.97	8.6"
"1/26/2019 1:45	7.01	8.6"
"1/26/2019 2:00	6.82	8.58"
"1/26/2019 2:15	7.01	8.58"
"1/26/2019 2:30	6.88	8.54"
"1/26/2019 2:45	6.89	8.52"
"1/26/2019 3:00	6.83	8.5"
"1/26/2019 3:15	6.82	8.46"
"1/26/2019 3:30	6.83	8.46"
"1/26/2019 3:45	6.71	8.44"
"1/26/2019 4:00	6.67	8.42"
"1/26/2019 4:15	6.65	8.4"
"1/26/2019 4:30	6.47	8.4"
"1/26/2019 4:45	6.4	8.4"
"1/26/2019 5:00	6.42	8.38"
"1/26/2019 5:15	6.37	8.36"
"1/26/2019 5:30	6.27	8.34"
"1/26/2019 5:45	6.26	8.3"
"1/26/2019 6:00	6.17	8.28"
"1/26/2019 6:15	6.16	8.28"
"1/26/2019 6:30	6.17	8.26"
"1/26/2019 6:45	6.11	8.24"
"1/26/2019 7:00	6.03	8.24"
"1/26/2019 7:15	6	8.22"
"1/26/2019 7:30	6	8.2"
"1/26/2019 7:45	5.91	8.18"
"1/26/2019 8:00	5.79	8.16"
"1/26/2019 8:15	5.98	8.16"
"1/26/2019 8:30	6.01	8.18"
"1/26/2019 8:45	6.17	8.18"
"1/26/2019 9:00	6.39	8.16"
"1/26/2019 9:15	6.43	8.18"
"1/26/2019 9:30	6.35	8.2"
"1/26/2019 9:45	6.23	8.22"
"1/26/2019 10:00	5.99	8.24"
"1/26/2019 10:15	5.71	8.26"
"1/26/2019 10:30	5.55	8.3"
"1/26/2019 10:45	5.4	8.34"
"1/26/2019 11:00	5.37	8.38"
"1/26/2019 11:15	5.35	8.42"
"1/26/2019 11:30	5.47	8.48"
"1/26/2019 11:45	5.56	8.5"
"1/26/2019 12:00	5.59	8.56"
"1/26/2019 12:15	5.62	8.6"
"1/26/2019 12:30	5.68	8.66"
"1/26/2019 12:45	5.74	8.66"
"1/26/2019 13:00	6.07	8.68"
"1/26/2019 13:15	6.19	8.74"
"1/26/2019 13:30	6.24	8.78"
"1/26/2019 13:45	6.34	8.8"
"1/26/2019 14:00	6.19	8.84"
"1/26/2019 14:15	6.17	8.88"
"1/26/2019 14:30	5.96	8.9"
"1/26/2019 14:45	5.77	8.92"
"1/26/2019 15:00	5.68	8.92"
"1/26/2019 15:15	5.64	8.94"
"1/26/2019 15:30	5.57	8.98"
"1/26/2019 15:45	5.47	8.98"
"1/26/2019 16:00	5.43	9"
"1/26/2019 16:15	5.36	9"
"1/26/2019 16:30	5.26	9"
"1/26/2019 16:45	5.14	9"
"1/26/2019 17:00	5.05	9"
"1/26/2019 17:15	4.9	8.98"
"1/26/2019 17:30	4.77	8.98"
"1/26/2019 17:45	4.7	8.98"
"1/26/2019 18:00	4.59	8.98"
"1/26/2019 18:15	4.45	8.98"
"1/26/2019 18:30	4.32	8.98"
"1/26/2019 18:45	4.15	8.98"
"1/26/2019 19:00	4	8.98"
"1/26/2019 19:15	3.92	8.96"
"1/26/2019 19:30	3.82	8.96"
"1/26/2019 19:45	3.75	8.96"
"1/26/2019 20:00	3.73	8.96"
"1/26/2019 20:15	3.73	8.96"
"1/26/2019 20:30	3.73	8.96"
"1/26/2019 20:45	3.72	8.96"
"1/26/2019 21:00	3.7	8.96"
"1/26/2019 21:15	3.67	8.94"
"1/26/2019 21:30	3.64	8.94"
"1/26/2019 21:45	3.63	8.94"
"1/26/2019 22:00	3.59	8.96"
"1/26/2019 22:15	3.52	8.96"
"1/26/2019 22:30	3.47	8.96"
"1/26/2019 22:45	3.46	8.96"
"1/26/2019 23:00	3.34	8.96"
"1/26/2019 23:15	3.22	8.96"
"1/26/2019 23:30	3.15	8.96"
"1/26/2019 23:45	3.07	8.96"
"1/27/2019 0:00	2.97	8.96"
"1/27/2019 0:15	2.87	8.96"
"1/27/2019 0:30	2.73	8.96"
"1/27/2019 0:45	2.6	8.96"
"1/27/2019 1:00	2.37	8.96"
"1/27/2019 1:15	2.22	8.96"
"1/27/2019 1:30	2.09	8.94"
"1/27/2019 1:45	2.9	8.92"
"1/27/2019 2:00	4.83	8.9"
"1/27/2019 2:15	5.21	8.88"
"1/27/2019 2:30	5.19	8.88"
"1/27/2019 2:45	5.29	8.86"
"1/27/2019 3:00	5.31	8.86"
"1/27/2019 3:15	5.26	8.84"
"1/27/2019 3:30	5.15	8.82"
"1/27/2019 3:45	5.31	8.8"
"1/27/2019 4:00	5.06	8.78"
"1/27/2019 4:15	5.06	8.78"
"1/27/2019 4:30	5.09	8.76"
"1/27/2019 4:45	5.09	8.74"
"1/27/2019 5:00	5.04	8.72"
"1/27/2019 5:15	5.03	8.72"
"1/27/2019 5:30	4.95	8.7"
"1/27/2019 5:45	4.99	8.68"
"1/27/2019 6:00	4.99	8.66"
"1/27/2019 6:15	5.02	8.64"
"1/27/2019 6:30	5.04	8.62"
"1/27/2019 6:45	4.8	8.58"
"1/27/2019 7:00	5.04	8.58"
"1/27/2019 7:15	5.09	8.56"
"1/27/2019 7:30	4.97	8.54"
"1/27/2019 7:45	4.77	8.54"
"1/27/2019 8:00	4.94	8.54"
"1/27/2019 8:15	4.76	8.54"
"1/27/2019 8:30	4.83	8.54"
"1/27/2019 8:45	4.88	8.54"
"1/27/2019 9:00	4.89	8.56"
"1/27/2019 9:15	4.92	8.56"
"1/27/2019 9:30	4.89	8.6"
"1/27/2019 9:45	4.97	8.64"
"1/27/2019 10:00	5.03	8.66"
"1/27/2019 10:15	4.92	8.7"
"1/27/2019 10:30	4.54	8.72"
"1/27/2019 10:45	4.76	8.76"
"1/27/2019 11:00	4.66	8.84"
"1/27/2019 11:15	5.03	8.9"
"1/27/2019 11:30	4.98	8.96"
"1/27/2019 11:45	4.59	9.04"
"1/27/2019 12:00	4.96	9.08"
"1/27/2019 12:15	4.96	9.12"
"1/27/2019 12:30	5.1	9.22"
"1/27/2019 12:45	5.21	9.28"
"1/27/2019 13:00	5.35	9.34"
"1/27/2019 13:15	5.11	9.4"
"1/27/2019 13:30	5.25	9.44"
"1/27/2019 13:45	5.3	9.5"
"1/27/2019 14:00	5.54	9.56"
"1/27/2019 14:15	6.02	9.6"
"1/27/2019 14:30	6.36	9.66"
"1/27/2019 14:45	6.63	9.68"
"1/27/2019 15:00	6.79	9.72"
"1/27/2019 15:15	6.68	9.76"
"1/27/2019 15:30	6.66	9.78"
"1/27/2019 15:45	6.61	9.82"
"1/27/2019 16:00	6.5	9.82"
"1/27/2019 16:15	6.43	9.82"
"1/27/2019 16:30	6.47	9.8"
"1/27/2019 16:45	6.59	9.78"
"1/27/2019 17:00	6.82	9.74"
"1/27/2019 17:15	6.71	9.72"
"1/27/2019 17:30	6.5	9.72"
"1/27/2019 17:45	6.35	9.72"
"1/27/2019 18:00	6.14	9.74"
"1/27/2019 18:15	5.98	9.74"
"1/27/2019 18:30	5.86	9.72"
"1/27/2019 18:45	5.7	9.72"
"1/27/2019 19:00	5.6	9.7"
"1/27/2019 19:15	5.47	9.7"
"1/27/2019 19:30	5.35	9.68"
"1/27/2019 19:45	5.11	9.68"
"1/27/2019 20:00	4.92	9.66"
"1/27/2019 20:15	4.79	9.66"
"1/27/2019 20:30	4.71	9.66"
"1/27/2019 20:45	4.58	9.64"
"1/27/2019 21:00	4.5	9.64"
"1/27/2019 21:15	4.44	9.64"
"1/27/2019 21:30	4.42	9.64"
"1/27/2019 21:45	4.36	9.64"
"1/27/2019 22:00	4.29	9.64"
"1/27/2019 22:15	4.19	9.64"
"1/27/2019 22:30	4.07	9.64"
"1/27/2019 22:45	3.92	9.64"
"1/27/2019 23:00	3.72	9.66"
"1/27/2019 23:15	3.51	9.66"
"1/27/2019 23:30	3.31	9.66"
"1/27/2019 23:45	3.14	9.66"
"1/28/2019 0:00	3.01	9.66"
"1/28/2019 0:15	2.88	9.66"
"1/28/2019 0:30	2.74	9.64"
"1/28/2019 0:45	2.43	9.64"
"1/28/2019 1:00	2.45	9.64"
"1/28/2019 1:15	2.4	9.64"
"1/28/2019 1:30	2.27	9.64"
"1/28/2019 1:45	2.17	9.64"
"1/28/2019 2:00	2.09	9.64"
"1/28/2019 2:15	2	9.64"
"1/28/2019 2:30	1.91	9.64"
"1/28/2019 2:45	1.82	9.64"
"1/28/2019 3:00	1.71	9.64"
"1/28/2019 3:15	1.68	9.62"
"1/28/2019 3:30	1.6	9.62"
"1/28/2019 3:45	4.19	9.58"
"1/28/2019 4:00	4.55	9.56"
"1/28/2019 4:15	5.05	9.54"
"1/28/2019 4:30	5.16	9.52"
"1/28/2019 4:45	5.27	9.5"
"1/28/2019 5:00	5.7	9.46"
"1/28/2019 5:15	5.78	9.44"
"1/28/2019 5:30	5.68	9.42"
"1/28/2019 5:45	5.06	9.42"
"1/28/2019 6:00	5.38	9.42"
"1/28/2019 6:15	5.21	9.4"
"1/28/2019 6:30	5.11	9.38"
"1/28/2019 6:45	5.18	9.38"
"1/28/2019 7:00	5.41	9.36"
"1/28/2019 7:15	5.52	9.34"
"1/28/2019 7:30	5.64	9.32"
"1/28/2019 7:45	5.71	9.32"
"1/28/2019 8:00	5.67	9.32"
"1/28/2019 8:15	5.61	9.32"
"1/28/2019 8:30	5.61	9.32"
"1/28/2019 8:45	5.6	9.34"
"1/28/2019 9:00	5.59	9.34"
"1/28/2019 9:15	5.54	9.36"
"1/28/2019 9:30	5.52	9.36"
"1/28/2019 9:45	6.04	9.4"
"1/28/2019 10:00	6.11	9.46"
"1/28/2019 10:15	6	9.5"
"1/28/2019 10:30	6.58	9.5"
"1/28/2019 10:45	6.56	9.54"
"1/28/2019 11:00	6.31	9.56"
"1/28/2019 11:15	6.14	9.6"
"1/28/2019 11:30	6.01	9.68"
"1/28/2019 11:45	5.86	9.72"
"1/28/2019 12:00	5.75	9.78"
"1/28/2019 12:15	5.64	9.94"
"1/28/2019 12:30	5.63	10"
"1/28/2019 12:45	5.66	10.04"
"1/28/2019 13:00	5.91	10.08"
"1/28/2019 13:15	6.03	10.14"
"1/28/2019 13:30	6.3	10.18"
"1/28/2019 13:45	6.4	10.22"
"1/28/2019 14:00	6.35	10.24"
"1/28/2019 14:15	6.32	10.26"
"1/28/2019 14:30	6.32	10.3"
"1/28/2019 14:45	6.35	10.32"
"1/28/2019 15:00	6.35	10.34"
"1/28/2019 15:15	6.33	10.36"
"1/28/2019 15:30	6.35	10.36"
"1/28/2019 15:45	6.55	10.36"
"1/28/2019 16:00	6.69	10.38"
"1/28/2019 16:15	6.88	10.38"
"1/28/2019 16:30	7.09	10.38"
"1/28/2019 16:45	7.34	10.38"
"1/28/2019 17:00	7.75	10.38"
"1/28/2019 17:15	7.97	10.36"
"1/28/2019 17:30	8.26	10.36"
"1/28/2019 17:45	8.47	10.36"
"1/28/2019 18:00	8.35	10.36"
"1/28/2019 18:15	8.45	10.34"
"1/28/2019 18:30	8.5	10.34"
"1/28/2019 18:45	8.62	10.34"
"1/28/2019 19:00	8.72	10.34"
"1/28/2019 19:15	8.86	10.34"
"1/28/2019 19:30	9.02	10.34"
"1/28/2019 19:45	9.21	10.34"
"1/28/2019 20:00	9.27	10.34"
"1/28/2019 20:15	9.3	10.34"
"1/28/2019 20:30	9.35	10.34"
"1/28/2019 20:45	9.35	10.32"
"1/28/2019 21:00	9.37	10.32"
"1/28/2019 21:15	9.32	10.32"
"1/28/2019 21:30	9.29	10.32"
"1/28/2019 21:45	9.28	10.32"
"1/28/2019 22:00	9.25	10.32"
"1/28/2019 22:15	9.22	10.32"
"1/28/2019 22:30	9.16	10.32"
"1/28/2019 22:45	9.09	10.32"
"1/28/2019 23:00	9.03	10.32"
"1/28/2019 23:15	8.97	10.32"
"1/28/2019 23:30	8.88	10.32"
"1/28/2019 23:45	8.78	10.32"
"1/29/2019 0:00	8.77	10.32"
"1/29/2019 0:15	8.78	10.32"
"1/29/2019 0:30	8.72	10.32"
"1/29/2019 0:45	8.64	10.32"
"1/29/2019 1:00	8.59	10.32"
"1/29/2019 1:15	8.5	10.32"
"1/29/2019 1:30	8.46	10.32"
"1/29/2019 1:45	8.37	10.3"
"1/29/2019 2:00	8.3	10.3"
"1/29/2019 2:15	8.24	10.3"
"1/29/2019 2:30	8.16	10.3"
"1/29/2019 2:45	8.09	10.3"
"1/29/2019 3:00	8.02	10.3"
"1/29/2019 3:15	7.95	10.3"
"1/29/2019 3:30	7.85	10.3"
"1/29/2019 3:45	7.79	10.3"
"1/29/2019 4:00	7.71	10.3"
"1/29/2019 4:15	7.65	10.3"
"1/29/2019 4:30	7.6	10.3"
"1/29/2019 4:45	7.53	10.3"
"1/29/2019 5:00	7.45	10.3"
"1/29/2019 5:15	7.38	10.3"
"1/29/2019 5:30	7.28	10.3"
"1/29/2019 5:45	7.22	10.3"
"1/29/2019 6:00	7.16	10.3"
"1/29/2019 6:15	7.07	10.3"
"1/29/2019 6:30	7	10.3"
"1/29/2019 6:45	6.94	10.3"
"1/29/2019 7:00	6.86	10.3"
"1/29/2019 7:15	6.75	10.3"
"1/29/2019 7:30	6.69	10.3"
"1/29/2019 7:45	7.41	10.34"
"1/29/2019 8:00	7.44	10.34"
"1/29/2019 8:15	6.95	10.34"
"1/29/2019 8:30	6.91	10.34"
"1/29/2019 8:45	6.8	10.34"
"1/29/2019 9:00	6.82	10.36"
"1/29/2019 9:15	6.72	10.38"
"1/29/2019 9:30	6.67	10.4"
"1/29/2019 9:45	6.58	10.42"
"1/29/2019 10:00	6.56	10.46"
"1/29/2019 10:15	6.5	10.48"
"1/29/2019 10:30	6.4	10.5"
"1/29/2019 10:45	6.54	10.52"
"1/29/2019 11:00	6.45	10.6"
"1/29/2019 11:15	6.39	10.66"
"1/29/2019 11:30	6.36	10.7"
"1/29/2019 11:45	6.53	10.78"
"1/29/2019 12:00	7	10.84"
"1/29/2019 12:15	7.2	10.9"
"1/29/2019 12:30	7.28	10.98"
"1/29/2019 12:45	7.25	11.04"
"1/29/2019 13:00	7.09	11.04"
"1/29/2019 13:15	7.04	11.08"
"1/29/2019 13:30	6.99	11.14"
"1/29/2019 13:45	7	11.2"
"1/29/2019 14:00	7.06	11.28"
"1/29/2019 14:15	7.01	11.32"
"1/29/2019 14:30	6.85	11.36"
"1/29/2019 14:45	6.86	11.4"
"1/29/2019 15:00	6.89	11.42"
"1/29/2019 15:15	6.87	11.46"
"1/29/2019 15:30	6.84	11.46"
"1/29/2019 15:45	6.9	11.44"
"1/29/2019 16:00	7.05	11.44"
"1/29/2019 16:15	7.28	11.44"
"1/29/2019 16:30	7.53	11.44"
"1/29/2019 16:45	7.58	11.44"
"1/29/2019 17:00	7.66	11.44"
"1/29/2019 17:15	7.68	11.42"
"1/29/2019 17:30	7.69	11.42"
"1/29/2019 17:45	7.63	11.42"
"1/29/2019 18:00	7.57	11.42"
"1/29/2019 18:15	7.54	11.42"
"1/29/2019 18:30	7.53	11.4"
"1/29/2019 18:45	7.52	11.4"
"1/29/2019 19:00	7.54	11.38"
"1/29/2019 19:15	7.52	11.38"
"1/29/2019 19:30	7.5	11.38"
"1/29/2019 19:45	7.49	11.38"
"1/29/2019 20:00	7.45	11.36"
"1/29/2019 20:15	7.42	11.36"
"1/29/2019 20:30	7.37	11.36"
"1/29/2019 20:45	7.27	11.34"
"1/29/2019 21:00	7.23	11.34"
"1/29/2019 21:15	7.19	11.32"
"1/29/2019 21:30	7.16	11.32"
"1/29/2019 21:45	7.1	11.32"
"1/29/2019 22:00	7.04	11.32"
"1/29/2019 22:15	6.97	11.3"
"1/29/2019 22:30	6.86	11.3"
"1/29/2019 22:45	6.79	11.3"
"1/29/2019 23:00	6.64	11.3"
"1/29/2019 23:15	6.5	11.3"
"1/29/2019 23:30	6.37	11.28"
"1/29/2019 23:45	6.27	11.28"
"1/30/2019 0:00	6.16	11.26"
"1/30/2019 0:15	6.02	11.22"
"1/30/2019 0:30	6.23	11.2"
"1/30/2019 0:45	7.18	11.16"
"1/30/2019 1:00	7.5	11.14"
"1/30/2019 1:15	7.53	11.12"
"1/30/2019 1:30	7.58	11.1"
"1/30/2019 1:45	7.57	11.08"
"1/30/2019 2:00	7.48	11.04"
"1/30/2019 2:15	7.63	11.02"
"1/30/2019 2:30	7.61	11"
